"event_id","gene","event_type","state1","state2","n_cells_state1","n_cells_state2","mean_psi_state1","mean_psi_state2","delta_psi","pvalue","padj"
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Tumor_Cycling",2008,73,0.083086319842135,0,-0.083086319842135,1.37560616115772e-12,3.83691801149365e-11
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Tumor_MES","Oligodendrocyte",562,707,0.00648868038105149,2.24512247143082e-05,-0.00646622915633718,1.49269276338871e-12,4.12937547248925e-11
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Astrocyte",367,158,0.0599578311325487,0.0148062808925777,-0.045151550239971,1.63505861192165e-12,4.48644131319964e-11
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Macrophage","T cell",2126,76,0.0906721421800996,0.018266253869969,-0.0724058883101306,1.73760275401959e-12,4.72936233452912e-11
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Fibroblast",1105,57,0.53616615125976,0.912628080302302,0.376461929042542,1.82959554470332e-12,4.93990797069896e-11
"chr5:83519349:83522309:+@chr5:83537007:83542268:+@chr5:83545537:83545650","VCAN","SE","Tumor_AC","Fibroblast",321,13,0,0.0628618693134822,0.0628618693134822,2.11021307050168e-12,5.6523564388438e-11
"chr14:55129252:55129300:+@chr14:55137370:55137391:+@chr14:55138045:55138292","LGALS3","SE","Macrophage","T cell",188,278,0.840073163726695,0.967797190818774,0.127724027092079,2.56318147090237e-12,6.81160430259487e-11
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87980393:87980434","SPP1","SE","Macrophage","Tumor_MES",3013,591,0.971714580349568,0.934509683540348,-0.03720489680922,2.9300447233014e-12,7.72570386026737e-11
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87980393:87980434","SPP1","SE","Tumor_MES","Oligodendrocyte",591,713,0.934509683540348,0.960681357403053,0.0261716738627054,3.28201876028383e-12,8.58667698911466e-11
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","unassigned","Astrocyte",143,158,0.0414793702956684,0.0148062808925777,-0.0266730894030906,3.94147474539924e-12,1.02326748197865e-10
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Neuron",2008,74,0.083086319842135,0.0020217067461162,-0.0810646130960189,4.95887725755032e-12,1.27757333925438e-10
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Fibroblast",800,64,0.124828406950043,0.320185994868689,0.195357587918645,5.71174933184446e-12,1.46039045416478e-10
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_OL","Tumor_AC",465,1738,0.0493330332711918,0.0597189029365793,0.0103858696653875,7.26228031548057e-12,1.84287188456744e-10
"chr22:37676856:37677065:+@chr22:37678483:37678654:+@chr22:37679603:37679640","LGALS1","SE","Fibroblast","T cell",107,1324,0.987435505959208,0.999164972804406,0.0117294668451984,8.92091042082426e-12,2.24687109479715e-10
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Macrophage","T cell",1889,74,0.0755115855731322,0,-0.0755115855731322,1.03549788969007e-11,2.58874472422518e-10
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_N","Oligodendrocyte",1105,342,0.53616615125976,0.706259368171757,0.170093216911997,1.16330794847942e-11,2.88688553391032e-10
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Fibroblast","T cell",203,113,0.0168877504451838,0.00442477876106195,-0.0124629716841218,1.24732237731249e-11,3.07278322878077e-10
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Macrophage","Tumor_OPC_OL",26,110,0.576923076923077,0.99949494949495,0.422571872571873,1.78361022507157e-11,4.36209022435983e-10
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Tumor_OPC_OL",737,465,0.199185772468159,0.064582366535594,-0.134603405932565,1.88694395673315e-11,4.58160852803912e-10
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","unassigned","T cell",19,45,0.0357894736842105,0.928697570015399,0.892908096331189,1.92642683769307e-11,4.64406469801008e-10
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_MES","Oligodendrocyte",538,342,0.82172569450506,0.706259368171757,-0.115466326333303,2.25061593082478e-11,5.38711260037847e-10
"chr5:83541948:83542268:+@chr5:83544965:83545070:+@chr5:83545537:83545650","VCAN","SE","Tumor_MES","Tumor_OPC_OL",78,37,0.141025641025641,0.782361308677098,0.641335667651457,2.51463148585983e-11,5.97667694702601e-10
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_MES","Tumor_Cycling",538,199,0.82172569450506,0.623104900894933,-0.198620793610127,3.57147346568375e-11,8.42917688579208e-10
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Macrophage","T cell",2008,76,0.083086319842135,0.0203947368421053,-0.0626915830000298,3.87075007618652e-11,9.07207049106217e-10
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Oligodendrocyte","T cell",348,113,0.123518974311106,0.00442477876106195,-0.119094195550044,5.38265108546995e-11,1.25285844230766e-09
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_Cycling","Tumor_AC",367,1742,0.0599578311325487,0.0807655934561635,0.0208077623236148,6.73481052307975e-11,1.5568483229722e-09
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Tumor_NPC",708,270,0.163846021391583,0.033780723055938,-0.130065298335645,7.00257947238217e-11,1.60773508294488e-09
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Tumor_Cycling",1889,73,0.0755115855731322,0.00273972602739726,-0.0727718595457349,7.89316724203523e-11,1.7999621244506e-09
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Macrophage","Tumor_Cycling",26,102,0.576923076923077,0.998102466793169,0.421179389870092,8.89093171623634e-11,2.01388553975152e-09
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_AC",89,1742,0.0208321530859535,0.0807655934561635,0.0599334403702101,1.15069484020368e-10,2.58906339045829e-09
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","Tumor_OPC_OL",1163,516,0.0117313183023212,0.0559754406722583,0.0442441223699372,1.63473910818507e-10,3.65380429809578e-09
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Macrophage","Tumor_OPC_N",33,1105,0.939393939393939,0.53616615125976,-0.403227788134179,2.1209301126104e-10,4.70930205925006e-09
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","T cell",1738,115,0.0597189029365793,0.0173913043478261,-0.0423275985887532,2.16623683461577e-10,4.77846360577008e-09
"chr5:83519349:83522309:+@chr5:83537007:83542268:+@chr5:83545537:83545650","VCAN","SE","Tumor_Cycling","Neuron",178,14,0.000702247191011236,0.285714285714286,0.285012038523274,2.20343801957056e-10,4.82896319224066e-09
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Neuron",1889,75,0.0755115855731322,0.00533454849244323,-0.0701770370806889,2.22343550839699e-10,4.84135151021926e-09
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","Astrocyte",1156,95,0.000663580940397549,0.0140149502163232,0.0133513692759257,2.37435937612306e-10,5.13683518872777e-09
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Macrophage","Tumor_Cycling",85,73,0.626835573621223,0.141973009866845,-0.484862563754377,2.67469772307378e-10,5.74974829004714e-09
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Macrophage","Astrocyte",1100,96,0.0211763523275958,0.043980767898675,0.0228044155710792,2.7468251543366e-10,5.86742714929496e-09
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","T cell",708,115,0.163846021391583,0.0173913043478261,-0.146454717043757,2.81202706755648e-10,5.96892537924723e-09
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Oligodendrocyte","unassigned",706,18,0,0.000384911470361817,0.000384911470361817,4.00342862543056e-10,8.44473225676758e-09
"chr4:87977059:87977097:+@chr4:87977662:87977859:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Tumor_OPC_OL",2126,50,0.0906721421800996,0,-0.0906721421800996,4.61229607450873e-10,9.66863307544532e-09
"chr5:150407152:150407324:-@chr5:150406881:150406960:-@chr5:150405085:150406321","CD74","SE","Macrophage","Tumor_MES",3934,214,0.993693985280314,0.998567607167257,0.00487362188694263,5.13962744754056e-10,1.07075571823762e-08
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","Tumor_NPC",1742,286,0.0807655934561635,0.0752683281534668,-0.00549726530269679,5.58770472982019e-10,1.15696340264682e-08
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Macrophage","Tumor_OPC_OL",85,51,0.626835573621223,0.077526395173454,-0.549309178447769,6.18575927058257e-10,1.27298399623269e-08
"chr4:87980046:87980126:+@chr4:87980393:87980688|87981475:87981761","SPP1","ALE","Macrophage","T cell",3297,100,0.743698965975589,0.753769638485914,0.0100706725103247,6.36177982023916e-10,1.30127314504892e-08
"chr5:83512103:83512396:+@chr5:83519349:83522309:+@chr5:83537007:83542268","VCAN","SE","Macrophage","Tumor_OPC_N",157,29,0.0133718239576755,0.41131741821397,0.397945594256294,6.70896532586422e-10,1.36402156474649e-08
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Macrophage","T cell",85,127,0.626835573621223,0.964963455993388,0.338127882372166,6.92818351391313e-10,1.40015684787167e-08
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Neuron",708,160,0.163846021391583,0.0179958236444502,-0.145850197747133,8.59377191346863e-10,1.72642739333075e-08
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Tumor_MES","T cell",716,81,0.937281915930544,0.961375661375661,0.024093745445117,1.34070814359917e-09,2.67744969505751e-08
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Tumor_MES","Oligodendrocyte",716,791,0.937281915930544,0.961294938485507,0.0240130225549631,1.86565210470075e-09,3.70386814903826e-08
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","Tumor_NPC",1738,270,0.0597189029365793,0.033780723055938,-0.0259381798806413,1.9565535568423e-09,3.86161886218875e-08
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_AC","T cell",359,1626,0.0123353150511925,0.00333150858981117,-0.00900380646138132,2.1223241397955e-09,4.15046302239739e-08
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_AC",87,1738,0,0.0597189029365793,0.0597189029365793,2.12749660111036e-09,4.15046302239739e-08
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","T cell","Astrocyte",1626,95,0.00333150858981117,0.0140149502163232,0.010683441626512,2.24897138733354e-09,4.33858323794632e-08
"chr21:25911741:25911962:-@chr21:25905024:25905077:-@chr21:25897573:25897673","APP","SE","Macrophage","Tumor_NPC",26,86,0.576923076923077,0.995771670190275,0.418848593267198,2.24963575300921e-09,4.33858323794632e-08
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Tumor_Cycling",737,367,0.199185772468159,0.0599578311325487,-0.13922794133561,2.44849962294046e-09,4.66970372222796e-08
"chr13:30465796:30465936|30465073:30465242:-@chr13:30463531:30463694","HMGB1","AFE","Tumor_Cycling","Tumor_AC",1156,359,0.000663580940397549,0.0123353150511925,0.0116717341107949,2.449000174324e-09,4.66970372222796e-08
"chr4:87979199:87980126:+@chr4:87980393:87980434:+@chr4:87981475:87981678","SPP1","SE","Macrophage","T cell",3196,95,0.756173267734574,0.753522026029558,-0.0026512417050164,2.61575689837219e-09,4.95965142247537e-08
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_OPC_N",87,708,0,0.163846021391583,0.163846021391583,2.64551998348708e-09,4.98806142137927e-08
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Tumor_NPC",737,286,0.199185772468159,0.0752683281534668,-0.123917444314692,2.89758774464352e-09,5.4329770212066e-08
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_OPC_OL","Astrocyte",380,158,0.00117647058823529,0.00211038591706458,0.000933915328829281,2.97580753493426e-09,5.54881239248792e-08
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","Oligodendrocyte","T cell",15,45,0.0666666666666667,0.928697570015399,0.862030903348733,3.51656826573299e-09,6.52110873453233e-08
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_OL","Tumor_AC",187,459,0.520998188603181,0.748927494348064,0.227929305744882,3.62617278020484e-09,6.68761373398433e-08
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Macrophage","Fibroblast",1100,71,0.0211763523275958,0.0548309655096458,0.03365461318205,3.72528718432963e-09,6.83306752560462e-08
"chr13:30462538:30462712:-@chr13:30461639:30461688:-@chr13:30460895:30461533","HMGB1","SE","Tumor_MES","T cell",12,45,0.0755208333333333,0.928697570015399,0.853176736682066,3.74567388836229e-09,6.8333239855258e-08
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","Neuron",1738,160,0.0597189029365793,0.0179958236444502,-0.0417230792921291,3.78297461417914e-09,6.86426845314762e-08
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Tumor_OPC_OL",2008,50,0.083086319842135,0,-0.083086319842135,4.09235213650352e-09,7.38592965812801e-08
"chr5:83541948:83542268:+@chr5:83544965:83545070:+@chr5:83545537:83545650","VCAN","SE","Tumor_OPC_N","Tumor_MES",55,78,0.606263592866464,0.141025641025641,-0.465237951840823,4.36235618463482e-09,7.83135751230984e-08
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Macrophage","Tumor_OPC_N",89,737,0.0208321530859535,0.199185772468159,0.178353619382206,6.16718349422467e-09,1.10128276682583e-07
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","Macrophage","Tumor_NPC",1100,166,0.0211763523275958,0.0506675051855775,0.0294911528579817,6.22924287285406e-09,1.10651024715171e-07
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_MES","T cell",2648,113,0.0215289668489311,0.00442477876106195,-0.0171041880878691,6.27136181551805e-09,1.10815948310856e-07
"chr4:87977004:87977097|87979199:87980126:+@chr4:87980393:87980434","SPP1","AFE","Macrophage","T cell",3219,81,0.972440125077142,0.961375661375661,-0.0110644637014802,6.68970266346493e-09,1.17592429631219e-07
"chr4:87529045:87529457:-@chr4:87504822:87504923:-@chr4:87499521:87499585","SPARCL1","SE","Tumor_OPC_OL","Tumor_AC",351,1346,0.0549950045823912,0.0617373069213588,0.00674230233896751,7.08573910597851e-09,1.23908650169313e-07
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_OPC_N","Fibroblast",708,203,0.163846021391583,0.00510298305619868,-0.158743038335384,8.7678860880821e-09,1.5253410075916e-07
"chr5:83541948:83542268:+@chr5:83544965:83545070:+@chr5:83545537:83545650","VCAN","SE","Macrophage","Tumor_MES",226,78,0,0.141025641025641,0.141025641025641,9.53873567336505e-09,1.65093502039011e-07
"chr4:87499521:87499585:-@chr4:87495127|87495143:87494981","SPARCL1","A3SS","Tumor_MES","Astrocyte",1396,158,0.00298952824165918,0.00211038591706458,-0.000879142324594607,1.00842319288513e-08,1.73644299795272e-07
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_OL","Tumor_NPC",187,200,0.520998188603181,0.270211273769019,-0.250786914834163,1.05188990396575e-08,1.80209564765705e-07
"chr13:30462538:30462712:-@chr13:30461496:30461688|30460907:30461533","HMGB1","ALE","Tumor_OPC_N","T cell",12,127,0.361607142857143,0.964963455993388,0.603356313136246,1.06525764379049e-08,1.80979958450135e-07
"chr5:83541948:83542268:+@chr5:83544965:83545070:+@chr5:83545537:83545650","VCAN","SE","Tumor_OPC_OL","Neuron",37,22,0.782361308677098,0,-0.782361308677098,1.06711145871339e-08,1.80979958450135e-07
"chr8:27614655:27614690|27611601:27611751:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","Fibroblast",1738,203,0.0597189029365793,0.00510298305619868,-0.0546159198803806,1.23322381321295e-08,2.07342252642729e-07
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Neuron","T cell",167,113,0.0506909418847603,0.00442477876106195,-0.0462661631236983,1.23680914560794e-08,2.07342252642729e-07
"chr8:27614655:27614690|27611146:27611431:-@chr8:27610475:27610600","CLU","AFE","Tumor_AC","unassigned",1742,143,0.0807655934561635,0.0414793702956684,-0.0392862231604952,1.24098177878019e-08,2.07342252642729e-07
"chr4:87977059:87977097:+@chr4:87977662:87977850:+@chr4:87980046:87980126","SPP1","SE","Tumor_MES","Oligodendrocyte",542,706,0.00379992503979143,0,-0.00379992503979143,1.67264831262482e-08,2.78088081532451e-07
"chr21:26000015:26000182:-@chr21:25997360:25997416:-@chr21:25982344:25982477","APP","SE","Oligodendrocyte","Tumor_AC",303,465,0.0479258713052997,0.156264719996494,0.108338848691194,1.86669088851368e-08,3.08827536702631e-07
"chr13:30465796:30465936|30464161:30464310:-@chr13:30463531:30463694","HMGB1","AFE","T cell","Astrocyte",1663,96,0.0259579571468389,0.043980767898675,0.0180228107518361,1.95344497001444e-08,3.21603745063353e-07
"chr4:87975714:87977097:+@chr4:87980046:87980126:+@chr4:87980393:87980434","SPP1","SE","Tumor_MES","T cell",591,61,0.934509683540348,0.948817320983348,0.0143076374430002,1.98373874201274e-08,3.25005740499659e-07
"chr4:87977059:87977097:+@chr4:87977662:87977787:+@chr4:87980046:87980126","SPP1","SE","Macrophage","Tumor_OPC_OL",1889,50,0.0755115855731322,0,-0.0755115855731322,2.06955589370314e-08,3.37427591364642e-07
"chr21:26021840:26022042:-@chr21:26000015:26000182:-@chr21:25982344:25982477","APP","SE","Tumor_OPC_OL","Fibroblast",187,57,0.520998188603181,0.912628080302302,0.391629891699121,2.14678911538227e-08,3.48337176173806e-07
